address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
千葉県安房郡鋸南町,千葉県,安房郡,鋸南町,43.0,54.0,71.0,79.0,84.0,93.0,104.0,115.0,126.0,137.0
千葉県市町村不明,千葉県,,市町村不明,7570.0,7513.0,7457.0,7457.0,7456.0,7310.0,7038.0,6833.0,6726.0,6639.0
東京都千代田区,東京都,,千代田区,29.0,31.0,32.0,34.0,37.0,37.0,37.0,39.0,42.0,47.0
東京都中央区,東京都,,中央区,46.0,50.0,52.0,54.0,56.0,59.0,59.0,59.0,60.0,64.0
東京都港区,東京都,,港区,366.0,389.0,410.0,425.0,436.0,451.0,466.0,485.0,517.0,563.0
東京都新宿区,東京都,,新宿区,981.0,1061.0,1132.0,1170.0,1207.0,1262.0,1301.0,1360.0,1430.0,1515.0
東京都文京区,東京都,,文京区,721.0,792.0,851.0,905.0,946.0,997.0,1040.0,1107.0,1166.0,1323.0
東京都台東区,東京都,,台東区,273.0,292.0,312.0,324.0,336.0,357.0,378.0,401.0,420.0,444.0
東京都墨田区,東京都,,墨田区,645.0,693.0,739.0,758.0,791.0,811.0,835.0,866.0,947.0,1026.0
東京都江東区,東京都,,江東区,633.0,693.0,740.0,770.0,798.0,842.0,881.0,932.0,1038.0,1153.0
東京都品川区,東京都,,品川区,969.0,1075.0,1161.0,1219.0,1281.0,1342.0,1429.0,1537.0,1673.0,1830.0
東京都目黒区,東京都,,目黒区,1174.0,1276.0,1377.0,1468.0,1549.0,1633.0,1730.0,1822.0,1992.0,2218.0
東京都大田区,東京都,,大田区,3193.0,3472.0,3663.0,3820.0,3928.0,4110.0,4311.0,4493.0,4792.0,5267.0
東京都世田谷区,東京都,,世田谷区,5155.0,5709.0,6094.0,6355.0,6643.0,7019.0,7366.0,7794.0,8427.0,9388.0
東京都渋谷区,東京都,,渋谷区,638.0,696.0,754.0,800.0,832.0,875.0,913.0,968.0,1031.0,1108.0
東京都中野区,東京都,,中野区,1357.0,1464.0,1548.0,1614.0,1681.0,1773.0,1854.0,1956.0,2106.0,2357.0
東京都杉並区,東京都,,杉並区,3513.0,3800.0,4048.0,4222.0,4399.0,4627.0,4832.0,5139.0,5621.0,6165.0
東京都豊島区,東京都,,豊島区,981.0,1064.0,1135.0,1198.0,1252.0,1338.0,1416.0,1495.0,1590.0,1790.0
東京都北区,東京都,,北区,1050.0,1165.0,1249.0,1301.0,1359.0,1427.0,1481.0,1561.0,1669.0,1870.0
東京都荒川区,東京都,,荒川区,489.0,541.0,595.0,625.0,652.0,686.0,723.0,764.0,821.0,938.0
東京都板橋区,東京都,,板橋区,1815.0,1997.0,2135.0,2218.0,2307.0,2450.0,2537.0,2680.0,2888.0,3219.0
東京都練馬区,東京都,,練馬区,4672.0,5088.0,5389.0,5637.0,5851.0,6204.0,6487.0,6833.0,7405.0,8159.0
東京都足立区,東京都,,足立区,4588.0,4946.0,5271.0,5473.0,5673.0,6045.0,6301.0,6550.0,6946.0,7514.0
東京都葛飾区,東京都,,葛飾区,2608.0,2892.0,3106.0,3261.0,3425.0,3643.0,3844.0,4041.0,4386.0,4879.0
東京都江戸川区,東京都,,江戸川区,2541.0,2759.0,2931.0,3070.0,3211.0,3392.0,3541.0,3736.0,3970.0,4319.0
東京都八王子市,東京都,,八王子市,6679.0,7296.0,7821.0,8275.0,8708.0,9303.0,9772.0,10313.0,10986.0,11715.0
東京都立川市,東京都,,立川市,1738.0,1860.0,1991.0,2080.0,2171.0,2288.0,2402.0,2515.0,2685.0,2934.0
東京都武蔵野市,東京都,,武蔵野市,1151.0,1246.0,1315.0,1355.0,1398.0,1464.0,1539.0,1626.0,1797.0,1959.0
東京都三鷹市,東京都,,三鷹市,1412.0,1553.0,1664.0,1726.0,1794.0,1895.0,1995.0,2089.0,2241.0,2485.0
東京都青梅市,東京都,,青梅市,1954.0,2116.0,2321.0,2447.0,2554.0,2714.0,2833.0,2963.0,3113.0,3315.0
東京都府中市,東京都,,府中市,1930.0,2113.0,2251.0,2336.0,2423.0,2561.0,2668.0,2826.0,3039.0,3373.0
東京都昭島市,東京都,,昭島市,1135.0,1219.0,1282.0,1344.0,1432.0,1526.0,1600.0,1687.0,1854.0,2057.0
東京都調布市,東京都,,調布市,1371.0,1496.0,1593.0,1659.0,1705.0,1834.0,1941.0,2046.0,2222.0,2441.0
東京都町田市,東京都,,町田市,6109.0,6585.0,6939.0,7232.0,7537.0,7979.0,8397.0,8824.0,9323.0,10013.0
東京都小金井市,東京都,,小金井市,904.0,984.0,1048.0,1110.0,1156.0,1236.0,1290.0,1369.0,1484.0,1648.0
東京都小平市,東京都,,小平市,1820.0,1981.0,2100.0,2198.0,2322.0,2455.0,2562.0,2687.0,2877.0,3135.0
東京都日野市,東京都,,日野市,2097.0,2332.0,2489.0,2614.0,2757.0,2962.0,3139.0,3296.0,3534.0,3853.0
東京都東村山市,東京都,,東村山市,1509.0,1613.0,1726.0,1818.0,1904.0,2074.0,2168.0,2290.0,2445.0,2659.0
東京都国分寺市,東京都,,国分寺市,1044.0,1138.0,1223.0,1265.0,1323.0,1415.0,1476.0,1579.0,1717.0,1996.0
東京都国立市,東京都,,国立市,686.0,732.0,785.0,826.0,855.0,901.0,943.0,989.0,1074.0,1163.0
東京都福生市,東京都,,福生市,511.0,566.0,608.0,639.0,670.0,703.0,732.0,759.0,804.0,866.0
東京都狛江市,東京都,,狛江市,507.0,557.0,612.0,640.0,677.0,731.0,768.0,810.0,863.0,946.0
東京都東大和市,東京都,,東大和市,885.0,938.0,1007.0,1059.0,1116.0,1191.0,1276.0,1348.0,1451.0,1610.0
東京都清瀬市,東京都,,清瀬市,691.0,768.0,827.0,873.0,916.0,982.0,1040.0,1105.0,1201.0,1363.0
東京都東久留米市,東京都,,東久留米市,1001.0,1067.0,1142.0,1211.0,1279.0,1393.0,1459.0,1552.0,1688.0,1884.0
東京都武蔵村山市,東京都,,武蔵村山市,1277.0,1360.0,1461.0,1542.0,1657.0,1766.0,1835.0,1920.0,2037.0,2161.0
東京都多摩市,東京都,,多摩市,892.0,953.0,1005.0,1052.0,1092.0,1166.0,1229.0,1287.0,1358.0,1488.0
東京都稲城市,東京都,,稲城市,777.0,845.0,872.0,907.0,959.0,1049.0,1131.0,1182.0,1252.0,1395.0
東京都羽村市,東京都,,羽村市,713.0,779.0,829.0,870.0,909.0,974.0,1012.0,1066.0,1132.0,1205.0
東京都あきる野市,東京都,,あきる野市,1673.0,1807.0,1930.0,2011.0,2117.0,2276.0,2358.0,2481.0,2634.0,2828.0
東京都西東京市,東京都,,西東京市,1208.0,1309.0,1389.0,1466.0,1540.0,1655.0,1758.0,1885.0,2037.0,2273.0
東京都西多摩郡瑞穂町,東京都,西多摩郡,瑞穂町,244.0,313.0,391.0,428.0,470.0,521.0,580.0,644.0,721.0,804.0
東京都西多摩郡日の出町,東京都,西多摩郡,日の出町,167.0,197.0,223.0,241.0,266.0,305.0,347.0,385.0,416.0,450.0
東京都西多摩郡檜原村,東京都,西多摩郡,檜原村,4.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0
東京都西多摩郡奥多摩町,東京都,西多摩郡,奥多摩町,23.0,26.0,30.0,32.0,32.0,40.0,44.0,47.0,48.0,50.0
東京都大島町,東京都,,大島町,73.0,75.0,75.0,77.0,77.0,80.0,80.0,80.0,81.0,81.0
東京都利島村,東京都,,利島村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
東京都新島村,東京都,,新島村,17.0,20.0,20.0,20.0,20.0,21.0,22.0,22.0,22.0,22.0
東京都神津島村,東京都,,神津島村,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
東京都三宅島三宅村,東京都,三宅島,三宅村,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
東京都御蔵島村,東京都,,御蔵島村,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
東京都八丈島八丈町,東京都,八丈島,八丈町,24.0,27.0,28.0,28.0,29.0,30.0,30.0,30.0,30.0,30.0
東京都青ヶ島村,東京都,,青ヶ島村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
東京都小笠原村,東京都,,小笠原村,4.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0
東京都市町村不明,東京都,,市町村不明,926.0,921.0,920.0,920.0,920.0,910.0,873.0,850.0,839.0,812.0
神奈川県横浜市,神奈川県,,横浜市,12121.0,15113.0,17223.0,18666.0,20257.0,22842.0,25115.0,27801.0,30724.0,33729.0
神奈川県川崎市,神奈川県,,川崎市,3338.0,4161.0,4799.0,5298.0,5834.0,6682.0,7339.0,8159.0,9060.0,10186.0
神奈川県相模原市,神奈川県,,相模原市,3834.0,4831.0,5596.0,6167.0,6719.0,7608.0,8400.0,9230.0,10239.0,11303.0
神奈川県横須賀市,神奈川県,,横須賀市,4668.0,5135.0,5495.0,5744.0,5958.0,6260.0,6480.0,6697.0,6976.0,7248.0
神奈川県平塚市,神奈川県,,平塚市,3462.0,3899.0,4329.0,4598.0,4886.0,5266.0,5550.0,5815.0,6162.0,6488.0
神奈川県鎌倉市,神奈川県,,鎌倉市,1677.0,1845.0,1976.0,2097.0,2188.0,2351.0,2477.0,2664.0,2872.0,3119.0
神奈川県藤沢市,神奈川県,,藤沢市,4796.0,5511.0,6067.0,6433.0,6813.0,7408.0,7846.0,8273.0,8834.0,9348.0
神奈川県小田原市,神奈川県,,小田原市,3256.0,3645.0,3952.0,4161.0,4415.0,4722.0,4976.0,5250.0,5572.0,5833.0
神奈川県茅ヶ崎市,神奈川県,,茅ヶ崎市,2778.0,3132.0,3351.0,3537.0,3748.0,4008.0,4229.0,4486.0,4836.0,5256.0
神奈川県逗子市,神奈川県,,逗子市,649.0,698.0,744.0,784.0,830.0,878.0,913.0,968.0,1045.0,1122.0
神奈川県三浦市,神奈川県,,三浦市,441.0,500.0,535.0,559.0,578.0,597.0,626.0,645.0,680.0,716.0
神奈川県秦野市,神奈川県,,秦野市,2751.0,3020.0,3269.0,3461.0,3636.0,3888.0,4083.0,4290.0,4573.0,4847.0
神奈川県厚木市,神奈川県,,厚木市,3458.0,3806.0,4122.0,4336.0,4544.0,4874.0,5148.0,5379.0,5692.0,6011.0
神奈川県大和市,神奈川県,,大和市,2770.0,3035.0,3246.0,3415.0,3596.0,3843.0,4066.0,4324.0,4633.0,4944.0
神奈川県伊勢原市,神奈川県,,伊勢原市,1671.0,1857.0,2028.0,2149.0,2265.0,2446.0,2569.0,2714.0,2884.0,3081.0
神奈川県海老名市,神奈川県,,海老名市,1871.0,2088.0,2261.0,2393.0,2563.0,2769.0,2908.0,3058.0,3245.0,3422.0
神奈川県座間市,神奈川県,,座間市,1302.0,1475.0,1623.0,1729.0,1824.0,2002.0,2122.0,2253.0,2393.0,2580.0
神奈川県南足柄市,神奈川県,,南足柄市,901.0,1006.0,1086.0,1129.0,1186.0,1245.0,1282.0,1335.0,1394.0,1453.0
神奈川県綾瀬市,神奈川県,,綾瀬市,1415.0,1606.0,1753.0,1826.0,1903.0,2016.0,2101.0,2218.0,2366.0,2490.0
神奈川県三浦郡葉山町,神奈川県,三浦郡,葉山町,191.0,219.0,238.0,254.0,272.0,296.0,328.0,367.0,405.0,446.0
神奈川県高座郡寒川町,神奈川県,高座郡,寒川町,402.0,511.0,579.0,649.0,734.0,845.0,936.0,1032.0,1134.0,1222.0
神奈川県中郡大磯町,神奈川県,中郡,大磯町,230.0,298.0,346.0,379.0,414.0,472.0,519.0,550.0,596.0,652.0
神奈川県中郡二宮町,神奈川県,中郡,二宮町,185.0,227.0,268.0,292.0,321.0,370.0,402.0,456.0,498.0,532.0
神奈川県足柄上郡中井町,神奈川県,足柄上郡,中井町,67.0,88.0,110.0,124.0,135.0,151.0,162.0,175.0,191.0,207.0
神奈川県足柄上郡大井町,神奈川県,足柄上郡,大井町,141.0,183.0,223.0,250.0,292.0,384.0,420.0,471.0,529.0,577.0
神奈川県足柄上郡松田町,神奈川県,足柄上郡,松田町,99.0,119.0,137.0,150.0,168.0,184.0,197.0,214.0,228.0,245.0
神奈川県足柄上郡山北町,神奈川県,足柄上郡,山北町,71.0,91.0,106.0,112.0,119.0,136.0,151.0,162.0,173.0,190.0
神奈川県足柄上郡開成町,神奈川県,足柄上郡,開成町,144.0,198.0,236.0,267.0,307.0,371.0,415.0,473.0,549.0,606.0
神奈川県足柄下郡箱根町,神奈川県,足柄下郡,箱根町,38.0,42.0,49.0,52.0,57.0,61.0,67.0,70.0,77.0,84.0
神奈川県足柄下郡真鶴町,神奈川県,足柄下郡,真鶴町,22.0,27.0,39.0,42.0,48.0,51.0,55.0,64.0,72.0,78.0
神奈川県足柄下郡湯河原町,神奈川県,足柄下郡,湯河原町,121.0,152.0,185.0,198.0,207.0,220.0,239.0,255.0,289.0,320.0
神奈川県愛甲郡愛川町,神奈川県,愛甲郡,愛川町,354.0,434.0,503.0,533.0,576.0,634.0,700.0,747.0,821.0,899.0
神奈川県愛甲郡清川村,神奈川県,愛甲郡,清川村,15.0,20.0,27.0,32.0,37.0,38.0,39.0,41.0,44.0,48.0
神奈川県市町村不明,神奈川県,,市町村不明,26778.0,26644.0,26497.0,26491.0,26489.0,26049.0,25258.0,24582.0,24116.0,23791.0
新潟県新潟市,新潟県,,新潟市,5255.0,5882.0,6430.0,6910.0,7395.0,7998.0,8464.0,8978.0,9567.0,10233.0
新潟県長岡市,新潟県,,長岡市,890.0,964.0,1074.0,1149.0,1219.0,1312.0,1361.0,1418.0,1470.0,1539.0
新潟県三条市,新潟県,,三条市,484.0,528.0,575.0,624.0,661.0,721.0,758.0,791.0,839.0,900.0
新潟県柏崎市,新潟県,,柏崎市,496.0,535.0,597.0,632.0,662.0,704.0,740.0,765.0,795.0,835.0
新潟県新発田市,新潟県,,新発田市,685.0,756.0,835.0,899.0,950.0,1019.0,1081.0,1139.0,1214.0,1265.0
新潟県小千谷市,新潟県,,小千谷市,69.0,73.0,75.0,76.0,79.0,84.0,93.0,96.0,101.0,105.0
新潟県加茂市,新潟県,,加茂市,125.0,136.0,144.0,154.0,163.0,170.0,177.0,191.0,197.0,205.0
新潟県十日町市,新潟県,,十日町市,123.0,127.0,133.0,139.0,144.0,158.0,181.0,195.0,211.0,217.0
新潟県見附市,新潟県,,見附市,167.0,198.0,220.0,239.0,255.0,266.0,276.0,282.0,291.0,310.0
新潟県村上市,新潟県,,村上市,377.0,440.0,493.0,539.0,567.0,603.0,625.0,650.0,675.0,684.0
新潟県燕市,新潟県,,燕市,502.0,572.0,623.0,677.0,717.0,786.0,848.0,890.0,960.0,1014.0
新潟県糸魚川市,新潟県,,糸魚川市,190.0,209.0,223.0,228.0,239.0,248.0,255.0,259.0,262.0,272.0
新潟県妙高市,新潟県,,妙高市,59.0,63.0,73.0,80.0,99.0,126.0,139.0,157.0,170.0,186.0
新潟県五泉市,新潟県,,五泉市,348.0,387.0,433.0,470.0,503.0,534.0,554.0,577.0,605.0,634.0
新潟県上越市,新潟県,,上越市,889.0,980.0,1101.0,1171.0,1250.0,1360.0,1439.0,1520.0,1633.0,1724.0
新潟県阿賀野市,新潟県,,阿賀野市,356.0,392.0,424.0,443.0,466.0,504.0,526.0,551.0,582.0,613.0
新潟県佐渡市,新潟県,,佐渡市,207.0,239.0,269.0,290.0,297.0,332.0,343.0,348.0,357.0,364.0
新潟県魚沼市,新潟県,,魚沼市,89.0,93.0,94.0,95.0,95.0,98.0,113.0,119.0,121.0,126.0
新潟県南魚沼市,新潟県,,南魚沼市,128.0,149.0,161.0,165.0,172.0,191.0,214.0,230.0,239.0,246.0
新潟県胎内市,新潟県,,胎内市,218.0,240.0,273.0,286.0,305.0,325.0,343.0,351.0,371.0,395.0
新潟県北蒲原郡聖籠町,新潟県,北蒲原郡,聖籠町,138.0,160.0,181.0,193.0,200.0,222.0,227.0,242.0,261.0,284.0
新潟県西蒲原郡弥彦村,新潟県,西蒲原郡,弥彦村,63.0,71.0,77.0,81.0,86.0,90.0,92.0,94.0,99.0,102.0
新潟県南蒲原郡田上町,新潟県,南蒲原郡,田上町,80.0,85.0,95.0,100.0,102.0,106.0,108.0,111.0,119.0,124.0
新潟県東蒲原郡阿賀町,新潟県,東蒲原郡,阿賀町,27.0,33.0,35.0,38.0,38.0,38.0,39.0,40.0,40.0,40.0
新潟県三島郡出雲崎町,新潟県,三島郡,出雲崎町,32.0,33.0,35.0,35.0,35.0,35.0,37.0,40.0,40.0,40.0
新潟県南魚沼郡湯沢町,新潟県,南魚沼郡,湯沢町,10.0,10.0,10.0,10.0,10.0,10.0,12.0,16.0,16.0,16.0
新潟県中魚沼郡津南町,新潟県,中魚沼郡,津南町,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0
新潟県刈羽郡刈羽村,新潟県,刈羽郡,刈羽村,41.0,46.0,48.0,49.0,51.0,51.0,52.0,53.0,54.0,55.0
新潟県岩船郡関川村,新潟県,岩船郡,関川村,37.0,43.0,47.0,51.0,57.0,59.0,60.0,60.0,61.0,61.0
新潟県岩船郡粟島浦村,新潟県,岩船郡,粟島浦村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新潟県市町村不明,新潟県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
富山県富山市,富山県,,富山市,3882.0,4200.0,4719.0,5059.0,5358.0,5865.0,6236.0,6574.0,6930.0,7332.0
富山県高岡市,富山県,,高岡市,1434.0,1562.0,1689.0,1819.0,1968.0,2136.0,2264.0,2381.0,2508.0,2657.0
富山県魚津市,富山県,,魚津市,325.0,359.0,385.0,409.0,426.0,458.0,478.0,494.0,514.0,539.0
富山県氷見市,富山県,,氷見市,324.0,346.0,375.0,406.0,438.0,473.0,497.0,515.0,530.0,553.0
富山県滑川市,富山県,,滑川市,386.0,404.0,441.0,465.0,500.0,542.0,577.0,619.0,653.0,684.0
富山県黒部市,富山県,,黒部市,470.0,504.0,561.0,600.0,640.0,690.0,714.0,748.0,783.0,830.0
富山県砺波市,富山県,,砺波市,712.0,764.0,811.0,856.0,906.0,973.0,1014.0,1038.0,1080.0,1134.0
富山県小矢部市,富山県,,小矢部市,364.0,384.0,408.0,430.0,461.0,502.0,522.0,542.0,557.0,583.0
富山県南砺市,富山県,,南砺市,642.0,681.0,723.0,757.0,795.0,855.0,874.0,898.0,917.0,948.0
富山県射水市,富山県,,射水市,974.0,1057.0,1163.0,1228.0,1300.0,1436.0,1525.0,1594.0,1662.0,1748.0
富山県中新川郡舟橋村,富山県,中新川郡,舟橋村,16.0,19.0,22.0,23.0,24.0,27.0,35.0,36.0,40.0,42.0
富山県中新川郡上市町,富山県,中新川郡,上市町,57.0,62.0,75.0,87.0,94.0,119.0,138.0,151.0,163.0,172.0
富山県中新川郡立山町,富山県,中新川郡,立山町,112.0,134.0,163.0,194.0,224.0,248.0,267.0,292.0,320.0,343.0
富山県下新川郡入善町,富山県,下新川郡,入善町,70.0,90.0,108.0,127.0,146.0,162.0,185.0,202.0,224.0,240.0
富山県下新川郡朝日町,富山県,下新川郡,朝日町,24.0,27.0,35.0,39.0,45.0,52.0,58.0,62.0,64.0,69.0
富山県市町村不明,富山県,,市町村不明,614.0,608.0,604.0,602.0,601.0,591.0,570.0,556.0,545.0,536.0
石川県金沢市,石川県,,金沢市,2717.0,3068.0,3459.0,3769.0,4057.0,4499.0,4859.0,5212.0,5581.0,6127.0
石川県七尾市,石川県,,七尾市,332.0,367.0,391.0,426.0,456.0,482.0,512.0,531.0,552.0,571.0
石川県小松市,石川県,,小松市,1366.0,1468.0,1635.0,1752.0,1857.0,2026.0,2127.0,2240.0,2350.0,2438.0
石川県輪島市,石川県,,輪島市,76.0,85.0,91.0,100.0,104.0,112.0,117.0,120.0,126.0,134.0
石川県珠洲市,石川県,,珠洲市,52.0,63.0,69.0,80.0,84.0,89.0,98.0,104.0,110.0,111.0
石川県加賀市,石川県,,加賀市,461.0,498.0,531.0,577.0,611.0,663.0,688.0,724.0,764.0,796.0
石川県羽咋市,石川県,,羽咋市,109.0,130.0,144.0,157.0,169.0,182.0,194.0,208.0,219.0,225.0
石川県かほく市,石川県,,かほく市,313.0,363.0,398.0,440.0,481.0,550.0,599.0,661.0,710.0,767.0
石川県白山市,石川県,,白山市,1093.0,1224.0,1369.0,1506.0,1633.0,1823.0,1954.0,2044.0,2155.0,2265.0
石川県能美市,石川県,,能美市,688.0,744.0,813.0,877.0,920.0,1001.0,1051.0,1103.0,1158.0,1212.0
石川県野々市市,石川県,,野々市市,499.0,558.0,608.0,640.0,681.0,751.0,805.0,869.0,917.0,1015.0
石川県能美郡川北町,石川県,能美郡,川北町,64.0,89.0,102.0,115.0,123.0,134.0,147.0,153.0,167.0,174.0
石川県河北郡津幡町,石川県,河北郡,津幡町,119.0,162.0,209.0,246.0,282.0,329.0,382.0,427.0,464.0,499.0
石川県河北郡内灘町,石川県,河北郡,内灘町,90.0,122.0,172.0,195.0,225.0,273.0,299.0,313.0,348.0,380.0
石川県羽咋郡志賀町,石川県,羽咋郡,志賀町,30.0,36.0,44.0,55.0,63.0,78.0,88.0,93.0,101.0,107.0
石川県羽咋郡宝達志水町,石川県,羽咋郡,宝達志水町,32.0,45.0,60.0,67.0,81.0,93.0,101.0,104.0,111.0,117.0
石川県鹿島郡中能登町,石川県,鹿島郡,中能登町,56.0,81.0,100.0,129.0,150.0,169.0,193.0,212.0,226.0,241.0
石川県鳳珠郡穴水町,石川県,鳳珠郡,穴水町,12.0,23.0,29.0,33.0,39.0,44.0,44.0,46.0,48.0,51.0
石川県鳳珠郡能登町,石川県,鳳珠郡,能登町,85.0,94.0,101.0,104.0,121.0,130.0,133.0,135.0,138.0,140.0
石川県市町村不明,石川県,,市町村不明,662.0,657.0,654.0,653.0,653.0,639.0,623.0,610.0,595.0,585.0
福井県福井市,福井県,,福井市,2653.0,2899.0,3136.0,3299.0,3474.0,3727.0,3947.0,4162.0,4454.0,4824.0
福井県敦賀市,福井県,,敦賀市,665.0,723.0,785.0,833.0,873.0,928.0,995.0,1067.0,1123.0,1213.0
福井県小浜市,福井県,,小浜市,311.0,338.0,366.0,382.0,406.0,455.0,470.0,488.0,508.0,529.0
福井県大野市,福井県,,大野市,232.0,240.0,252.0,260.0,265.0,278.0,287.0,294.0,305.0,318.0
福井県勝山市,福井県,,勝山市,177.0,186.0,194.0,202.0,211.0,230.0,241.0,247.0,256.0,278.0
福井県鯖江市,福井県,,鯖江市,825.0,898.0,976.0,1038.0,1089.0,1185.0,1265.0,1339.0,1433.0,1523.0
福井県あわら市,福井県,,あわら市,334.0,355.0,379.0,406.0,426.0,455.0,481.0,505.0,528.0,544.0
福井県越前市,福井県,,越前市,923.0,993.0,1073.0,1161.0,1240.0,1343.0,1423.0,1524.0,1616.0,1729.0
福井県坂井市,福井県,,坂井市,1193.0,1263.0,1376.0,1440.0,1525.0,1633.0,1729.0,1808.0,1923.0,2022.0
福井県吉田郡永平寺町,福井県,吉田郡,永平寺町,62.0,77.0,88.0,104.0,115.0,135.0,160.0,178.0,202.0,229.0
福井県今立郡池田町,福井県,今立郡,池田町,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
福井県南条郡南越前町,福井県,南条郡,南越前町,22.0,27.0,33.0,40.0,43.0,54.0,63.0,69.0,77.0,81.0
福井県丹生郡越前町,福井県,丹生郡,越前町,59.0,69.0,81.0,88.0,103.0,114.0,131.0,147.0,162.0,179.0
福井県三方郡美浜町,福井県,三方郡,美浜町,68.0,76.0,80.0,83.0,89.0,98.0,105.0,121.0,128.0,134.0
福井県大飯郡高浜町,福井県,大飯郡,高浜町,128.0,139.0,148.0,152.0,160.0,173.0,188.0,197.0,204.0,208.0
福井県大飯郡おおい町,福井県,大飯郡,おおい町,126.0,135.0,138.0,139.0,149.0,162.0,166.0,176.0,185.0,196.0
福井県三方上中郡若狭町,福井県,三方上中郡,若狭町,158.0,174.0,176.0,183.0,192.0,208.0,219.0,235.0,246.0,256.0
福井県市町村不明,福井県,,市町村不明,429.0,427.0,424.0,424.0,424.0,414.0,408.0,391.0,387.0,377.0
山梨県甲府市,山梨県,,甲府市,4210.0,4609.0,4913.0,5177.0,5430.0,5801.0,6104.0,6417.0,6760.0,7052.0
山梨県富士吉田市,山梨県,,富士吉田市,1031.0,1128.0,1216.0,1282.0,1339.0,1446.0,1524.0,1610.0,1708.0,1789.0
山梨県都留市,山梨県,,都留市,583.0,638.0,685.0,736.0,774.0,823.0,866.0,906.0,953.0,1011.0
山梨県山梨市,山梨県,,山梨市,1063.0,1134.0,1188.0,1244.0,1281.0,1355.0,1415.0,1458.0,1543.0,1615.0
山梨県大月市,山梨県,,大月市,397.0,437.0,462.0,478.0,502.0,530.0,542.0,553.0,573.0,587.0
山梨県韮崎市,山梨県,,韮崎市,882.0,942.0,1002.0,1050.0,1094.0,1160.0,1230.0,1281.0,1344.0,1407.0
山梨県南アルプス市,山梨県,,南アルプス市,2536.0,2691.0,2859.0,3003.0,3126.0,3325.0,3500.0,3713.0,3926.0,4121.0
山梨県北杜市,山梨県,,北杜市,1705.0,1820.0,1933.0,2010.0,2067.0,2159.0,2232.0,2316.0,2407.0,2499.0
山梨県甲斐市,山梨県,,甲斐市,2218.0,2399.0,2580.0,2711.0,2846.0,3052.0,3234.0,3446.0,3666.0,3870.0
山梨県笛吹市,山梨県,,笛吹市,2220.0,2388.0,2542.0,2652.0,2759.0,2916.0,3022.0,3143.0,3274.0,3393.0
山梨県上野原市,山梨県,,上野原市,470.0,515.0,537.0,563.0,585.0,610.0,630.0,655.0,674.0,695.0
山梨県甲州市,山梨県,,甲州市,871.0,923.0,999.0,1040.0,1081.0,1138.0,1175.0,1205.0,1257.0,1308.0
山梨県中央市,山梨県,,中央市,1034.0,1109.0,1187.0,1234.0,1291.0,1369.0,1431.0,1495.0,1540.0,1589.0
山梨県西八代郡市川三郷町,山梨県,西八代郡,市川三郷町,201.0,226.0,250.0,271.0,288.0,319.0,344.0,372.0,404.0,427.0
山梨県南巨摩郡早川町,山梨県,南巨摩郡,早川町,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
山梨県南巨摩郡身延町,山梨県,南巨摩郡,身延町,77.0,89.0,98.0,106.0,122.0,126.0,137.0,147.0,151.0,157.0
山梨県南巨摩郡南部町,山梨県,南巨摩郡,南部町,42.0,52.0,63.0,71.0,76.0,82.0,94.0,100.0,102.0,107.0
山梨県南巨摩郡富士川町,山梨県,南巨摩郡,富士川町,175.0,216.0,251.0,275.0,297.0,331.0,360.0,396.0,423.0,445.0
山梨県中巨摩郡昭和町,山梨県,中巨摩郡,昭和町,258.0,326.0,376.0,406.0,445.0,511.0,572.0,650.0,727.0,797.0
